First Name,Last Name,DOB,Money Available,Flights Purchased,MinerAir Membership,Username,Password
Christine,Ellis,2/8/64,8707.5,0,false,christineellis,Fun!23
Zachary,Tran,5/13/96,8738.64,0,true,zacharytran,Fun!23
Robert,Kennedy,4/16/99,10766.85,0,true,robertkennedy,Fun!23
Alberto,Villegas,12/6/20,3619.29,0,false,albertovillegas,Fun!23
Brian,RodilesDelgado,9/13/32,5658.02,0,true,brianrodilesdelgado,Fun!23
Bradley,Bell,11/19/32,4432.49,0,false,bradleybell,Fun!23
Hercules,Disney,6/16/18,5299.83,0,true,herculesdisney,Fun!23
Anthony,Barber,9/8/91,4818.24,0,true,anthonybarber,Fun!23
Brandon,Miller,9/16/45,3216.35,0,false,brandonmiller,Fun!23
Sharon,Castillo,5/14/91,4726.16,0,false,sharoncastillo,Fun!23
Scar,Lion,5/10/75,12004.08,0,true,scarlion,Fun!23
Patricia,Hughes,2/27/03,6439.0,0,false,patriciahughes,Fun!23
Timothy,Wagner,6/5/17,8005.23,0,true,timothywagner,Fun!23
Brandi,Gordon,5/11/46,6455.42,0,false,brandigordon,Fun!23
Jerry,Lee,6/2/74,3519.76,0,true,jerrylee,Fun!23
Katherine,Mcdonald,6/22/03,11694.47,0,true,katherinemcdonald,Fun!23
Kimberly,Johnson,5/26/34,6140.38,0,false,kimberlyjohnson,Fun!23
Jessica,Ramirez,1/3/34,9289.84,0,false,jessicaramirez,Fun!23
Jennifer,Carr,7/1/50,3032.48,0,false,jennifercarr,Fun!23
Krista,Blake,1/20/58,12841.6,0,true,kristablake,Fun!23
Gina,Swanson,7/6/69,6435.76,0,false,ginaswanson,Fun!23
Roger,Casey,5/1/90,10597.95,0,false,rogercasey,Fun!23
Alejandro,Olivas,12/12/90,2225.3,0,false,alejandroolivas,Fun!23
Jesse,Montgomery,2/7/46,8062.04,0,false,jessemontgomery,Fun!23
Nathan,Coleman,2/16/38,2763.09,0,true,nathancoleman,Fun!23
Hannah,Maldonado,5/25/10,4646.32,0,false,hannahmaldonado,Fun!23
Maria,Mitchell,3/6/11,4087.0,0,true,mariamitchell,Fun!23
Shawn,Lee,12/28/19,10821.38,0,true,shawnlee,Fun!23
Jamie,Brown,4/21/55,14693.66,0,false,jamiebrown,Fun!23
Tara,Rodriguez,1/11/88,5256.03,0,true,tararodriguez,Fun!23
Alyssa,Poole,4/19/08,12680.6,0,false,alyssapoole,Fun!23
Tyler,Evans,9/12/01,3265.38,0,true,tylerevans,Fun!23
Brendan,Phillips,8/31/29,2967.64,0,false,brendanphillips,Fun!23
Stephen,Villegas,2/1/88,2366.37,0,true,stephenvillegas,Fun!23
Lisa,Peters,3/25/06,7538.45,0,false,lisapeters,Fun!23
Jennifer,Evans,2/25/34,4154.89,0,true,jenniferevans,Fun!23
Barbara,Love,4/9/02,3218.95,0,false,barbaralove,Fun!23
Rachel,Phillips,4/16/91,11736.32,0,false,rachelphillips,Fun!23
Teresa,Gardner,6/19/46,6491.03,0,true,teresagardner,Fun!23
Michael,Fox,11/19/83,3488.65,0,false,michaelfox,Fun!23
Tonya,Elliott,11/2/73,10823.05,0,true,tonyaelliott,Fun!23
Captaiin,Hook,8/18/88,11295.41,0,false,captaiinhook,Fun!23
Michael,Sanchez,4/23/51,13717.09,0,true,michaelsanchez,Fun!23
Donald,Duck,3/21/17,11582.71,0,true,donaldduck,Fun!23
Angelica,Bruce,4/17/72,12145.76,0,true,angelicabruce,Fun!23
Christopher,Robinson,2/3/44,14092.27,0,false,christopherrobinson,Fun!23
Ann,Miller,12/30/07,8539.17,0,true,annmiller,Fun!23
Nancy,Robles,9/3/04,14507.61,0,true,nancyrobles,Fun!23
Ernest,Bentley,3/24/77,8563.12,0,true,ernestbentley,Fun!23
Derek,Macias,7/11/26,8722.79,0,true,derekmacias,Fun!23
Kim,Buckley,9/16/61,5423.56,0,true,kimbuckley,Fun!23
Stitch,Disney,5/16/35,5494.19,0,true,stitchdisney,Fun!23
Nathan,Thompson,7/17/47,3671.34,0,true,nathanthompson,Fun!23
Bryan,Fields,1/23/72,7227.72,0,false,bryanfields,Fun!23
Keith,Ortiz,8/23/19,11014.86,0,false,keithortiz,Fun!23
Andrea,Riley,1/4/42,9725.48,0,true,andreariley,Fun!23
Beverly,Johnson,8/27/86,8388.86,0,false,beverlyjohnson,Fun!23
Jennifer,Hernandez,12/24/88,10047.99,0,true,jenniferhernandez,Fun!23
Kevin,Gould,3/8/40,3226.91,0,true,kevingould,Fun!23
Ashley,Frye,2/21/37,5586.23,0,false,ashleyfrye,Fun!23
Dale,Disney,10/8/50,4979.19,0,false,daledisney,Fun!23
Angel,Barber,12/5/08,4573.92,0,true,angelbarber,Fun!23
Elizabeth,Kim,6/2/95,7049.84,0,false,elizabethkim,Fun!23
Erik,Case,10/16/05,14585.68,0,false,erikcase,Fun!23
Curtis,Phillips,10/9/80,13154.99,0,true,curtisphillips,Fun!23
April,Turner,6/14/89,10244.86,0,true,aprilturner,Fun!23
Darrell,Jones,9/4/65,14469.16,0,false,darrelljones,Fun!23
Elizabeth,Reyes,11/4/37,9885.2,0,true,elizabethreyes,Fun!23
Lisa,Garrett,12/22/41,12976.79,0,false,lisagarrett,Fun!23
Grace,Kelley,6/24/42,10386.03,0,true,gracekelley,Fun!23
Carolyn,Dunn,12/24/84,2012.82,0,true,carolyndunn,Fun!23
Kaylee,Hale,9/27/36,10617.69,0,true,kayleehale,Fun!23
Robert,Flores,7/29/88,3041.18,0,false,robertflores,Fun!23
Sean,Roberts,12/14/47,11799.83,0,false,seanroberts,Fun!23
Lawrence,Henry,9/13/84,12818.2,0,false,lawrencehenry,Fun!23
John,Davis,5/3/61,10715.07,0,false,johndavis,Fun!23
Amber,Conley,12/7/05,13882.93,0,false,amberconley,Fun!23
Geoff,Waller,7/29/31,6009.32,0,true,geoffwaller,Fun!23
Anthony,Moore,10/16/17,5910.57,0,false,anthonymoore,Fun!23
Jacob,Contreras,9/30/01,9998.26,0,true,jacobcontreras,Fun!23
Juan,Brock,5/4/08,10649.17,0,false,juanbrock,Fun!23
Michael,Robinson,3/4/61,13337.68,0,false,michaelrobinson,Fun!23
Miranda,Mason,6/25/51,12638.55,0,false,mirandamason,Fun!23
Alyssa,Smith,3/1/67,13761.12,0,false,alyssasmith,Fun!23
Anthony,Adams,10/25/73,2189.06,0,false,anthonyadams,Fun!23
Becky,Gray,10/27/76,11470.9,0,true,beckygray,Fun!23
Brett,Higgins,5/22/04,12099.21,0,true,bretthiggins,Fun!23
Amy,Fuller,3/16/41,5689.63,0,true,amyfuller,Fun!23
Aladdin,Disney,11/3/66,4182.53,0,true,aladdindisney,Fun!23
Trevor,Young,7/25/55,13180.97,0,true,trevoryoung,Fun!23
Michelle,Ramirez,4/16/61,4321.48,0,true,michelleramirez,Fun!23
Lauren,Coleman,1/25/95,11369.23,0,true,laurencoleman,Fun!23
Allison,Cross,10/14/49,6486.71,0,true,allisoncross,Fun!23
Patricia,Mcdonald,11/9/62,11368.29,0,false,patriciamcdonald,Fun!23
Phillip,Meyer,12/31/34,5872.68,0,true,phillipmeyer,Fun!23
Richard,Edwards,9/25/39,11254.25,0,false,richardedwards,Fun!23
Stephen,Ellis,8/8/55,11722.96,0,true,stephenellis,Fun!23
Alexis,Acosta,6/8/80,7957.55,0,true,alexisacosta,Fun!23
Dennis,Cooper,9/26/93,5636.6,0,false,denniscooper,Fun!23
Timothy,Romero,3/21/98,8435.84,0,false,timothyromero,Fun!23
Sarah,Jones,3/4/69,9953.96,0,false,sarahjones,Fun!23
Danielle,Conrad,10/10/82,7196.27,0,false,danielleconrad,Fun!23
Tami,Alexander,2/13/62,6753.99,0,false,tamialexander,Fun!23
Craig,Schaefer,11/7/19,13442.45,0,true,craigschaefer,Fun!23
Nicole,Lloyd,12/2/12,6008.18,0,false,nicolelloyd,Fun!23
Bradley,Rodriguez,3/7/35,5049.16,0,false,bradleyrodriguez,Fun!23
Danielle,Chavez,10/18/98,8514.6,0,false,daniellechavez,Fun!23
David,Gardner,9/16/04,11941.78,0,true,davidgardner,Fun!23
Deborah,Scott,12/3/26,12083.83,0,false,deborahscott,Fun!23
Olivia,Richardson,9/24/47,14330.67,0,false,oliviarichardson,Fun!23
Sarah,Anderson,7/21/89,4316.55,0,false,sarahanderson,Fun!23
Sabrina,Nguyen,5/24/37,6633.58,0,true,sabrinanguyen,Fun!23
Mark,Lee,9/9/02,9811.87,0,true,marklee,Fun!23
John,Morris,2/20/48,6172.18,0,false,johnmorris,Fun!23
Chase,Miller,8/1/47,8856.32,0,false,chasemiller,Fun!23
Amber,Long,2/13/80,3180.87,0,true,amberlong,Fun!23
Peter,Pan,12/26/30,12861.4,0,true,peterpan,Fun!23
Luis,Johnson,9/19/78,9932.62,0,true,luisjohnson,Fun!23
Monica,Davenport,11/7/63,6447.5,0,true,monicadavenport,Fun!23
Lisa,Spencer,9/18/88,13158.89,0,true,lisaspencer,Fun!23
Kyle,Taylor,10/6/98,5623.92,0,false,kyletaylor,Fun!23
Christopher,Melendez,12/16/92,11875.5,0,true,christophermelendez,Fun!23
Jerry,Curtis,9/25/37,14223.45,0,false,jerrycurtis,Fun!23
Kristine,Smith,3/12/58,6279.68,0,false,kristinesmith,Fun!23
Craig,Brown,2/25/83,5766.16,0,false,craigbrown,Fun!23
David,Hayes,5/26/90,12075.06,0,false,davidhayes,Fun!23
Jason,Skinner,8/25/20,12118.64,0,false,jasonskinner,Fun!23
William,Hunter,11/7/41,4879.44,0,false,williamhunter,Fun!23
Jessica,Smith,7/3/76,13370.18,0,false,jessicasmith,Fun!23
Brandon,Neal,7/7/76,5837.39,0,true,brandonneal,Fun!23
Lisa,Jackson,10/16/91,9409.75,0,true,lisajackson,Fun!23
Lee,Burke,12/23/89,3660.25,0,true,leeburke,Fun!23
Bryan,Hardy,10/22/02,12293.88,0,false,bryanhardy,Fun!23
Jessica,Barragan,6/21/07,7800.11,0,false,jessicabarragan,Fun!23
Karen,Thomas,11/29/33,3035.46,0,false,karenthomas,Fun!23
David,Mills,5/11/78,3320.16,0,true,davidmills,Fun!23
Thomas,Bonilla,6/28/21,10657.63,0,false,thomasbonilla,Fun!23
Daniel,Smith,7/31/31,4528.68,0,false,danielsmith,Fun!23
Christopher,Raymond,2/17/55,10584.11,0,false,christopherraymond,Fun!23
Jeremy,Rocha,10/12/78,8190.83,0,false,jeremyrocha,Fun!23
Erica,Burch,3/6/77,5650.82,0,true,ericaburch,Fun!23
Lawrence,Price,12/14/84,10578.1,0,false,lawrenceprice,Fun!23
Santiago,Olivas,5/11/42,8778.06,0,true,santiagoolivas,Fun!23
Elizabeth,Cruz,7/5/23,11955.03,0,false,elizabethcruz,Fun!23
Kimberly,Martinez,6/16/83,8358.64,0,false,kimberlymartinez,Fun!23
Jeremy,Alvarez,2/16/83,7816.24,0,false,jeremyalvarez,Fun!23
Andres,Soto,9/13/37,11826.04,0,true,andressoto,Fun!23
Robin,Watson,6/5/67,11888.88,0,true,robinwatson,Fun!23
Christopher,Coleman,8/19/86,3925.3,0,true,christophercoleman,Fun!23
Molly,Cohen,10/27/27,11722.38,0,false,mollycohen,Fun!23
Maria,Mccarthy,6/3/68,7747.23,0,false,mariamccarthy,Fun!23
Tammy,Waters,3/23/13,14426.84,0,false,tammywaters,Fun!23
Paula,Wyatt,6/29/67,12971.84,0,true,paulawyatt,Fun!23
Edward,Hernandez,11/17/28,2434.19,0,true,edwardhernandez,Fun!23
Paul,Fisher,8/5/98,13653.36,0,false,paulfisher,Fun!23
Amanda,Johnson,5/5/83,2494.66,0,false,amandajohnson,Fun!23
Denisse,LoyaVillalobos,1/29/53,10523.1,0,true,denisseloyavillalobos,Fun!23
Stacey,Paul,2/26/71,12306.44,0,true,staceypaul,Fun!23
Denise,Johnson,12/11/40,12672.82,0,false,denisejohnson,Fun!23
Jon,Lopez,8/8/58,10912.84,0,true,jonlopez,Fun!23
Christopher,Ortega,3/20/97,10136.49,0,true,christopherortega,Fun!23
Wendy,Phillips,2/23/60,10698.49,0,false,wendyphillips,Fun!23
Andrew,Marshall,10/16/42,9037.77,0,true,andrewmarshall,Fun!23
Michael,Murray,11/12/48,4970.24,0,false,michaelmurray,Fun!23
Chad,Clark,6/21/79,8274.09,0,false,chadclark,Fun!23
Destiny,Ferguson,3/21/84,14490.34,0,true,destinyferguson,Fun!23
Dakota,Harper,12/18/55,7887.54,0,false,dakotaharper,Fun!23
David,Summers,12/4/66,4185.87,0,true,davidsummers,Fun!23
Christopher,Lucero,7/3/12,10302.16,0,true,christopherlucero,Fun!23
Rebecca,Nguyen,8/11/49,5194.26,0,false,rebeccanguyen,Fun!23
Daniel,Romero,12/27/16,6206.15,0,true,danielromero,Fun!23
Michele,Cummings,1/6/66,11992.33,0,true,michelecummings,Fun!23
Dana,Williams,3/7/19,6817.43,0,true,danawilliams,Fun!23
Cynthia,Giles,9/9/23,4374.01,0,false,cynthiagiles,Fun!23
Melissa,Mccormick,6/15/15,13599.53,0,true,melissamccormick,Fun!23
Robin,Wilson,7/7/56,3347.76,0,true,robinwilson,Fun!23
Jack,Morgan,5/9/84,13749.13,0,true,jackmorgan,Fun!23
Heather,Robbins,10/1/39,9001.73,0,true,heatherrobbins,Fun!23
Scott,Bailey,7/2/75,8758.72,0,false,scottbailey,Fun!23
Sarah,Stanton,1/6/26,13200.19,0,true,sarahstanton,Fun!23
Justin,Wilson,9/17/75,8372.0,0,false,justinwilson,Fun!23
Alexis,Ford,2/21/94,5153.9,0,true,alexisford,Fun!23
George,Ayala,12/28/95,12543.23,0,false,georgeayala,Fun!23
Michele,Stevens,6/23/84,5591.54,0,true,michelestevens,Fun!23
Maria,Young,12/24/45,9629.11,0,true,mariayoung,Fun!23
Ashley,Wilcox,1/15/53,7398.84,0,false,ashleywilcox,Fun!23
William,Adkins,12/24/00,6833.06,0,false,williamadkins,Fun!23
Crystal,Rice,10/5/11,6443.27,0,true,crystalrice,Fun!23
Marissa,Oconnell,12/31/24,9561.55,0,false,marissaoconnell,Fun!23
Lisa,Yu,5/4/20,3310.0,0,true,lisayu,Fun!23
Michael,Parrish,11/15/76,11547.75,0,true,michaelparrish,Fun!23
Ronald,Bond,2/2/86,11794.98,0,true,ronaldbond,Fun!23
Philip,Collins,8/23/78,4852.0,0,false,philipcollins,Fun!23
Marc,Driver,6/3/84,9418.73,0,false,marcdriver,Fun!23
Tom,Perez,4/2/54,2368.65,0,true,tomperez,Fun!23
Tiffany,May,9/17/05,3804.06,0,false,tiffanymay,Fun!23
Anthony,Sanchez,2/1/34,2506.31,0,true,anthonysanchez,Fun!23
Theresa,Macias,8/27/00,4867.44,0,false,theresamacias,Fun!23
Wendy,Stanton,9/28/13,7846.66,0,true,wendystanton,Fun!23
Ana,Andrade,11/28/61,3907.86,0,false,anaandrade,Fun!23
Sean,Hernandez,8/18/83,11715.29,0,true,seanhernandez,Fun!23
Gregory,Maxwell,11/28/80,12147.58,0,false,gregorymaxwell,Fun!23
Austin,Griffin,3/28/00,14035.99,0,false,austingriffin,Fun!23
Justin,Davis,2/20/17,5937.48,0,true,justindavis,Fun!23
Julia,Jones,8/4/66,4217.61,0,true,juliajones,Fun!23
Mark,Ramos,6/25/69,12293.0,0,true,markramos,Fun!23
Stephanie,Perry,8/22/61,7010.95,0,false,stephanieperry,Fun!23
Logan,Palmer,12/8/78,4464.01,0,true,loganpalmer,Fun!23
John,House,4/29/18,2055.1,0,false,johnhouse,Fun!23
Dalton,Bryant,2/2/00,14237.58,0,true,daltonbryant,Fun!23
Sandra,Rogers,3/31/47,6226.71,0,true,sandrarogers,Fun!23
Ryan,Wilkins,7/17/08,12402.73,0,false,ryanwilkins,Fun!23
Anthony,Carson,3/28/56,10499.96,0,true,anthonycarson,Fun!23
Joel,Arellano,9/24/31,7401.42,0,true,joelarellano,Fun!23
Robert,Park,6/5/11,11330.93,0,true,robertpark,Fun!23
Michael,Johnson,2/6/00,6709.48,0,false,michaeljohnson,Fun!23
Jeremy,Morris,12/26/79,13003.87,0,true,jeremymorris,Fun!23
Emily,Jackson,7/8/86,10027.13,0,false,emilyjackson,Fun!23
Michael,Nunez,2/11/99,9090.46,0,false,michaelnunez,Fun!23
David,Davila,5/27/88,6361.94,0,false,daviddavila,Fun!23
Christina,Valtierra,12/15/12,13817.91,0,false,christinavaltierra,Fun!23
Darlene,Russell,10/20/75,13257.38,0,false,darlenerussell,Fun!23
Jeffrey,Weiss,2/19/87,11434.95,0,false,jeffreyweiss,Fun!23
Shere,Khan,2/18/74,14291.94,0,false,sherekhan,Fun!23
Kristina,Patrick,2/16/05,10440.99,0,false,kristinapatrick,Fun!23
Chelsea,Porter,4/3/40,10973.59,0,false,chelseaporter,Fun!23
Paul,Salas,4/22/63,4876.83,0,false,paulsalas,Fun!23
Brittany,Richard,1/15/66,8026.48,0,false,brittanyrichard,Fun!23
Krystal,Thompson,8/24/09,4713.24,0,false,krystalthompson,Fun!23
Julian,Gutierrez,8/10/15,2026.42,0,false,juliangutierrez,Fun!23
Christopher,Fields,12/2/56,10496.05,0,true,christopherfields,Fun!23
Simba,King,9/20/97,14635.92,0,true,simbaking,Fun!23
John,Hill,5/22/82,11976.45,0,false,johnhill,Fun!23
David,Gross,12/1/12,7817.63,0,false,davidgross,Fun!23
Alondra,GonzalezAyala,4/12/04,4371.01,0,true,alondragonzalezayala,Fun!23
Robert,Preston,9/25/10,11193.69,0,true,robertpreston,Fun!23
Alexandra,Simpson,5/3/97,10258.83,0,false,alexandrasimpson,Fun!23
Angela,Lang,3/27/82,2124.72,0,false,angelalang,Fun!23
Sandra,Sutton,5/25/21,8832.72,0,true,sandrasutton,Fun!23
Christopher,Norris,1/18/64,10253.57,0,false,christophernorris,Fun!23
Nicholas,Anderson,10/5/23,5080.43,0,false,nicholasanderson,Fun!23
Erica,Harrison,6/18/10,12441.5,0,false,ericaharrison,Fun!23
Jose,Evans,10/2/62,5219.77,0,true,joseevans,Fun!23
Michelle,Ray,1/2/19,9664.68,0,true,michelleray,Fun!23
Victor,Ross,8/11/00,8424.8,0,true,victorross,Fun!23
Christopher,Foster,3/30/38,5425.87,0,false,christopherfoster,Fun!23
Willie,Hobbs,3/7/08,10310.26,0,true,williehobbs,Fun!23
Gregory,Carr,4/20/51,4397.62,0,false,gregorycarr,Fun!23
Mufassa,Disney,1/24/00,5870.49,0,true,mufassadisney,Fun!23
James,Watson,1/27/65,4578.94,0,true,jameswatson,Fun!23
George,Gilbert,12/21/76,13522.36,0,true,georgegilbert,Fun!23
Amanda,Shepherd,2/3/53,11419.31,0,true,amandashepherd,Fun!23
Kevin,Tran,5/13/60,14182.93,0,false,kevintran,Fun!23
Tiffany,Davis,10/1/99,14737.0,0,false,tiffanydavis,Fun!23
Sean,Klein,2/26/82,14359.43,0,true,seanklein,Fun!23
Rebecca,Brown,11/19/09,11409.56,0,false,rebeccabrown,Fun!23
Simba,Disney,3/23/29,10711.61,0,true,simbadisney,Fun!23
Alyssa,Reese,7/15/50,2430.06,0,false,alyssareese,Fun!23
Christian,Ellis,12/1/27,13161.68,0,true,christianellis,Fun!23
Dylan,Lopez,2/14/58,8503.64,0,false,dylanlopez,Fun!23
Douglas,Mckay,11/6/11,10180.97,0,true,douglasmckay,Fun!23
Brandon,Flores,4/3/73,9856.03,0,true,brandonflores,Fun!23
Andrew,Torres,9/17/85,9376.1,0,true,andrewtorres,Fun!23
Rachel,Hart,1/6/34,6826.08,0,false,rachelhart,Fun!23
Mario,Walker,6/2/91,10366.24,0,false,mariowalker,Fun!23
Anita,Fletcher,2/25/26,2234.58,0,false,anitafletcher,Fun!23
Jennifer,Williams,4/18/30,14445.11,0,true,jenniferwilliams,Fun!23
Christina,Dodson,10/25/43,7325.22,0,true,christinadodson,Fun!23
Daniel,Lucio,2/26/67,7520.47,0,true,daniellucio,Fun!23
John,Blair,3/1/85,5123.18,0,true,johnblair,Fun!23
Dakota,Bender,2/23/87,4763.71,0,false,dakotabender,Fun!23
Shawn,Santos,3/30/23,14755.4,0,false,shawnsantos,Fun!23
Alexander,Wilson,11/16/52,5644.08,0,true,alexanderwilson,Fun!23
Phillip,Brown,8/6/69,6819.73,0,true,phillipbrown,Fun!23
Jasmine,Disney,3/22/02,3426.06,0,true,jasminedisney,Fun!23
Martin,Edwards,5/19/91,12072.83,0,false,martinedwards,Fun!23
Mary,Chapman,2/5/64,4434.1,0,true,marychapman,Fun!23
Carmen,Hays,1/23/85,8715.44,0,false,carmenhays,Fun!23
Edward,Jackson,6/13/37,10463.89,0,false,edwardjackson,Fun!23
Brian,Lopez,8/6/52,13823.37,0,true,brianlopez,Fun!23
Gail,Parker,12/22/26,14168.26,0,true,gailparker,Fun!23
Andrew,Garcia,12/30/39,10764.7,0,false,andrewgarcia,Fun!23
Michael,Flores,3/23/99,9965.37,0,true,michaelflores,Fun!23
Matthew,Perez,8/23/70,4896.0,0,false,matthewperez,Fun!23
Kara,Summers,4/24/81,5786.47,0,true,karasummers,Fun!23
Bryan,Arriaga,12/22/73,14451.46,0,true,bryanarriaga,Fun!23
Quasimodo,Disney,11/12/78,9453.96,0,true,quasimododisney,Fun!23
Michelle,Griffin,1/13/00,9719.06,0,true,michellegriffin,Fun!23
Tanya,Turner,12/23/06,2607.1,0,true,tanyaturner,Fun!23
Amy,Hall,7/21/65,7397.78,0,false,amyhall,Fun!23
Michelle,Holland,1/29/19,3573.22,0,false,michelleholland,Fun!23
Thomas,Elliott,1/5/20,5735.63,0,false,thomaselliott,Fun!23
Theresa,Clark,4/27/30,6613.62,0,false,theresaclark,Fun!23
Erin,Jones,6/15/42,14811.08,0,false,erinjones,Fun!23
Sandra,Newton,1/19/84,8183.91,0,false,sandranewton,Fun!23
Jeffrey,Walls,2/3/52,13145.35,0,false,jeffreywalls,Fun!23
Bobby,Gonzales,9/13/32,6419.77,0,true,bobbygonzales,Fun!23
Buzz,Lightyear,12/2/27,2813.51,0,true,buzzlightyear,Fun!23
Misty,Horton,1/31/46,2633.71,0,false,mistyhorton,Fun!23
Carrie,Bennett,3/26/65,7339.59,0,true,carriebennett,Fun!23
Hayden,Mcdaniel,10/9/02,3276.08,0,true,haydenmcdaniel,Fun!23
David,Thomas,12/9/33,13013.7,0,true,davidthomas,Fun!23
Jacqueline,Dunn,6/15/54,14143.63,0,false,jacquelinedunn,Fun!23
William,Evans,2/9/99,3723.87,0,true,williamevans,Fun!23
Maria,Kelly,2/15/17,8584.64,0,true,mariakelly,Fun!23
Ashley,Magallanes,10/18/27,3828.39,0,true,ashleymagallanes,Fun!23
Wendy,Campos,11/8/40,4810.5,0,true,wendycampos,Fun!23
Adam,Maldonado,9/10/32,3742.3,0,false,adammaldonado,Fun!23
Darin,Porter,4/28/05,10517.57,0,false,darinporter,Fun!23
Shelly,Jones,11/23/85,3871.33,0,true,shellyjones,Fun!23
Jorge,RodriguezOrtega,7/8/55,9034.81,0,true,jorgerodriguezortega,Fun!23
Stephen,Peters,7/6/71,8800.13,0,false,stephenpeters,Fun!23
Jeremiah,Williamson,6/9/80,8597.15,0,false,jeremiahwilliamson,Fun!23
Brian,Castillo,4/10/32,12927.92,0,false,briancastillo,Fun!23
Amy,Rodriguez,10/9/44,14809.01,0,true,amyrodriguez,Fun!23
Deborah,Hunt,2/10/78,4880.7,0,true,deborahhunt,Fun!23
Ryan,Peterson,11/5/94,9413.29,0,true,ryanpeterson,Fun!23
Emma,Padilla,9/8/09,14420.0,0,false,emmapadilla,Fun!23
Jennifer,Huang,9/16/28,6679.0,0,true,jenniferhuang,Fun!23
Elizabeth,Medina,2/18/28,10980.88,0,false,elizabethmedina,Fun!23
Brittney,Daniel,9/9/65,7337.0,0,true,brittneydaniel,Fun!23
Laurie,Mendoza,1/20/83,5549.12,0,true,lauriemendoza,Fun!23
Raymond,Woodward,7/5/27,6008.6,0,false,raymondwoodward,Fun!23
Eduardo,Romero,3/8/35,11994.15,0,false,eduardoromero,Fun!23
Michaela,Miranda,7/24/51,6873.02,0,false,michaelamiranda,Fun!23
Vincent,Harrison,7/14/33,4018.03,0,false,vincentharrison,Fun!23
Shane,Arnold,9/13/72,7212.73,0,false,shanearnold,Fun!23
Jade,Crawford,11/25/80,9906.56,0,true,jadecrawford,Fun!23
Robert,Lyons,4/1/83,7348.76,0,false,robertlyons,Fun!23
Karen,Zhang,2/26/12,10686.23,0,true,karenzhang,Fun!23
Douglas,Bryant,9/30/55,6099.5,0,false,douglasbryant,Fun!23
Andrew,Hall,5/18/34,3678.04,0,true,andrewhall,Fun!23
Zachary,Campbell,4/9/48,12281.4,0,false,zacharycampbell,Fun!23
Patricia,Glenn,3/29/44,6885.43,0,false,patriciaglenn,Fun!23
Kim,Contreras,10/12/70,4356.71,0,true,kimcontreras,Fun!23
Erin,Barton,1/8/73,13574.75,0,false,erinbarton,Fun!23
Monica,Sullivan,9/23/74,2799.79,0,false,monicasullivan,Fun!23
Carl,Foley,5/6/84,13575.05,0,true,carlfoley,Fun!23
Benjamin,Ramirez,4/12/00,11703.53,0,true,benjaminramirez,Fun!23
Barbara,Lane,8/9/78,7359.32,0,false,barbaralane,Fun!23
Colleen,Torres,8/21/99,12194.42,0,true,colleentorres,Fun!23
Timothy,Jones,4/21/57,3251.97,0,true,timothyjones,Fun!23
Hunter,Moore,12/12/85,9956.07,0,false,huntermoore,Fun!23
Jennifer,Bailey,11/5/77,6250.92,0,true,jenniferbailey,Fun!23
First Name,Last Name,DOB,Money Available,Flights Purchased,MinerAir Membership,Username,Password
Brittany,Nielsen,1/7/60,9452.38,0,false,brittanynielsen,Fun!23
Rodney,Moss,6/9/80,4610.38,0,true,rodneymoss,Fun!23
Paul,Harmon,1/4/34,5449.52,0,true,paulharmon,Fun!23
Jennifer,Schneider,4/6/91,13425.29,0,true,jenniferschneider,Fun!23
Stephanie,Obrien,4/6/22,10275.26,0,true,stephanieobrien,Fun!23
Micheal,Sanders,7/11/61,3891.93,0,false,michealsanders,Fun!23
Robert,Wang,4/20/48,10716.66,0,true,robertwang,Fun!23
Matthew,Khan,11/3/59,11254.68,0,false,matthewkhan,Fun!23
Melanie,Kirk,6/16/47,12829.96,0,true,melaniekirk,Fun!23
Danielle,Dorsey,1/11/16,6709.54,0,true,danielledorsey,Fun!23
Angela,Carney,1/26/29,3467.53,0,false,angelacarney,Fun!23
Jessica,Moore,2/9/63,4823.37,0,true,jessicamoore,Fun!23
Victoria,Martin,2/28/21,8016.42,0,false,victoriamartin,Fun!23
David,Cox,6/2/68,14109.04,0,false,davidcox,Fun!23
Laurie,Johnson,10/18/28,11631.89,0,true,lauriejohnson,Fun!23
Christopher,Craig,1/30/36,7683.08,0,true,christophercraig,Fun!23
Alexandra,Robinson,2/10/77,12522.73,0,false,alexandrarobinson,Fun!23
Kevin,Boone,4/27/53,3620.32,0,false,kevinboone,Fun!23
Doris,Mercado,4/10/19,8498.83,0,true,dorismercado,Fun!23
Denise,Williams,8/29/00,12469.82,0,true,denisewilliams,Fun!23
Christina,Walker,5/3/81,6573.61,0,false,christinawalker,Fun!23
Kimberly,Garcia,6/1/79,8584.42,0,false,kimberlygarcia,Fun!23
Martha,Perry,3/9/46,12269.4,0,false,marthaperry,Fun!23
Heidi,Barker,8/28/62,6350.22,0,true,heidibarker,Fun!23
Mary,Anderson,10/17/60,3908.45,0,false,maryanderson,Fun!23
Sheila,Lewis,9/12/74,11772.31,0,true,sheilalewis,Fun!23
Enrique,Rico,3/26/18,3597.56,0,false,enriquerico,Fun!23
Gary,Park,3/3/68,5535.53,0,true,garypark,Fun!23
Ray,Huynh,7/11/88,8884.31,0,false,rayhuynh,Fun!23
Elizabeth,Castillo,7/15/13,4725.51,0,false,elizabethcastillo,Fun!23
Joshua,Gomez,7/14/74,12980.18,0,true,joshuagomez,Fun!23
